Bus,x,y
5955,-1.643829,54.741272
5671,13.145142,55.737935
5676,13.006439,54.99101
5678,14.022675,54.644439
5679,11.46286,53.563967
5685,12.271729,54.068253
5687,12.204437,53.760078
5689,11.759491,52.733797
5691,12.182465,53.245495
5693,13.132782,53.901911
5695,13.599701,54.113358
5696,14.039154,53.508468
5699,12.941895,52.56216
5701,13.212433,52.581357
5703,13.248138,52.532932
5704,13.312683,52.522906
5706,13.368988,52.503684
5709,13.522797,52.534602
5711,13.708191,52.537944
5715,14.161377,54.570469
5717,14.691467,53.871963
5718,14.455261,53.607174
5719,14.495087,53.469248
5722,14.273987,53.100621
5724,14.440155,53.16571
5726,14.831543,53.330873
7399,-0.250047780521259,45.0552949882849
5727,15.029297,52.7471
5728,15.152893,52.739618
5730,16.11557,54.132674
5731,16.633301,54.011804
5733,16.660767,54.054551
5735,16.858521,53.16571
5749,6.83074999999999,53.437355
5751,6.777191,53.425901
5753,6.86370800000001,53.418536
5754,5.87905900000001,53.176412
5755,5.85983299999999,52.976762
5756,6.020508,53.216724
5758,5.763702,52.619725
5759,6.14410399999999,52.52207
5760,6.13311799999999,52.502012
5762,6.473694,53.216724
5763,6.49841300000001,52.996603
5765,6.99142500000001,53.279995
5767,6.936493,53.145947
5769,7.23587000000001,53.374317
5780,8.00079299999999,53.55581
5783,8.390808,53.343173
5784,7.389679,53.097323
5786,7.38830599999999,53.076703
5787,7.193298,52.902276
5789,7.24273699999999,52.700522
5792,8.12164300000001,53.300518
5793,8.418274,53.182996
5796,8.367462,52.592204
5803,8.84811400000001,55.489748
5805,9.073334,55.502194
5815,9.50180099999999,55.589211
5822,9.29580699999999,55.075223
5957,-1.48590100000001,54.661124
5827,9.250488,54.790393
5830,9.408417,54.742857
5833,9.75860599999998,54.306108
5836,10.100555,55.416544
5842,10.513916,55.374429
5847,10.553741,55.371307
5853,9.001923,53.468431
5856,9.24087500000001,53.906765
5858,9.404297,53.907574
5860,9.38095099999999,53.829028
8567,9.412537,54.913725
5861,9.56909199999999,53.961742
5863,9.48532099999999,53.629168
5864,9.73388700000001,53.691015
5865,9.516907,53.41608
5959,-1.40075700000001,54.824426
5867,8.46633900000001,52.94781
5870,8.98132299999999,52.820193
5871,8.81515500000001,52.591369
5873,9.23400900000001,53.04369
5875,9.16671799999999,52.531261
5878,10.008545,53.669867
5879,9.997559,53.651964
5880,9.882202,53.443899
5882,10.252991,53.568045
5883,10.458984,53.435719
5886,10.439758,53.265213
5887,10.39444,53.007347
5888,0.267792000000006,52.708011
5889,1.30737299999999,52.593038
5890,4.66507000000001,52.490307
5891,5.53573599999999,52.57635
5893,-4.94659399999999,55.072864
5896,-4.880676,55.704677
5898,-4.80102499999999,55.72247
5901,-4.457703,55.751077
5902,-4.305267,55.706224
5904,-4.53186,55.525521
5905,-4.40277099999999,55.380671
5910,-3.87680100000001,55.759577
5912,-3.94546499999999,55.624895
5913,-3.747711,55.718602
5914,-3.777924,55.452384
5917,-3.558197,55.301793
5919,-3.440094,55.215707
5920,-3.21762100000001,55.060282
5922,-2.97180199999999,54.93661
5924,-2.857819,54.043264
5926,-3.047333,53.373498
5927,-2.948456,53.436537
5928,-2.83172600000001,53.533778
5929,-4.21875000000001,53.148418
5934,-3.88641400000001,52.860839
5939,-3.10638400000001,53.164887
5941,-2.94433599999999,53.24796
5942,-3.01162700000001,52.966011
5943,-2.27691700000001,55.677584
5944,-2.29064900000001,55.032745
5946,-1.86492900000001,55.001251
5949,-1.60812399999999,55.178868
5950,-1.572418,55.113728
5951,-1.528473,55.044549
5952,-2.735596,54.303704
5953,-1.47903400000001,54.974461
5954,-1.447449,54.897144
5960,-1.288147,54.715895
5961,-1.234589,54.677801
5962,-1.322479,54.646823
5963,-1.12884499999999,54.616617
5966,-1.18926999999999,54.553748
5967,-1.03408799999999,54.566489
5968,-2.756195,54.028747
5969,-2.184906,53.81849
5971,-2.71637000000001,53.739777
5973,-2.772675,53.443081
5974,-2.682037,53.383328
5976,-2.14645399999999,53.59984
5978,-2.340088,53.526432
5980,-2.38952600000001,53.420172
5981,-2.344208,53.346452
5982,-2.21649200000001,53.519084
5983,-2.25768999999999,53.420991
5984,-2.110748,53.41035
5986,-1.80862399999999,53.841184
5987,-1.463928,54.043264
5988,-1.64932299999999,53.796595
5989,-1.48727399999999,53.803895
5990,-1.76330600000001,53.660102
5992,-2.032471,53.490497
5993,-1.70013399999999,53.491314
5995,-1.61224399999999,53.443899
5996,-1.63284299999999,53.351371
5997,-1.56143199999999,53.429992
5998,-1.51611300000001,53.400526
5999,-1.45156900000001,53.415262
6001,-2.69989000000001,53.297235
6003,-2.50076300000001,52.641397
6004,-2.11486800000001,52.578019
6006,-2.09426900000001,53.24303
6007,-1.54632600000001,53.301338
6009,-1.426849,53.287384
8858,-4.06082199999999,40.782621
6010,-1.49963400000001,53.206033
6012,-1.849823,52.680545
6013,-1.86767600000001,52.533767
6014,-1.59027100000001,52.837617
6016,-1.59576399999999,52.743775
6018,-1.71249400000001,52.502848
6019,-1.153564,53.985973
6020,-0.998383000000007,53.968205
6021,-0.791015999999999,53.896247
6023,-1.2854,53.724342
6025,-1.20300299999999,53.724342
6026,-1.13021900000001,53.691015
6028,-1.10000600000001,53.566414
6029,-1.32797199999999,53.407076
6030,-1.380157,53.369401
6031,-1.36779800000001,53.333333
6032,-0.898131999999988,53.718654
6033,-0.709990999999996,53.366124
6035,-0.429840000000002,53.805517
6036,-0.337829999999999,53.773066
6037,-0.149689000000008,53.790917
6038,-0.589142000000006,53.624281
6039,-0.335083000000002,53.681255
6040,-0.199126999999996,53.721904
6041,-0.254059000000004,53.651964
6042,-0.181273999999988,53.560705
6043,-0.164794999999993,53.59984
6045,-0.909118999999996,53.2085
6046,-0.712737999999993,53.271783
6047,-0.999755999999991,52.942845
6048,-0.86380000000001,53.057723
6050,-1.218109,52.858352
6051,-1.167297,52.532096
6055,-9.415283,52.657227
6056,-9.43725600000001,52.56216
6057,-9.391937,52.562995
6058,-9.23263499999999,52.654728
6059,-8.93325800000001,53.270141
6060,-8.587189,53.206855
6061,-8.580322,52.573846
6067,-6.57943700000001,54.767424
6068,-6.65496799999999,54.509921
6069,-6.44760100000001,54.322931
6070,-6.18118299999999,54.794352
6071,-5.88317899999999,54.826008
6072,-5.73349000000001,54.813348
6074,-5.80902099999999,54.726206
6075,-5.965576,54.57445
6076,-5.73349000000001,54.554544
6077,-8.342743,53.926986
6080,-8.383942,53.119581
6081,-8.04748500000001,53.265213
6082,-7.065582,52.729639
6083,-6.61926300000001,53.994047
6086,-6.61376999999999,53.441446
6087,-6.439362,53.383328
6088,-6.266327,53.396432
6089,-6.118011,53.387424
6091,-6.71127300000001,53.119581
6092,-6.62063599999999,53.289847
6093,-6.40640300000001,53.273426
6094,-6.43798799999999,53.006521
6095,-6.543732,52.604716
6096,-6.303406,53.27589
6097,-6.196289,53.299697
6099,-6.23886099999999,52.813553
8581,6.81014999999999,50.772076
7813,-5.90319032414831,36.5407331846308
7854,1.81823699999999,45.911033
8815,2.73010300000001,44.45633
6272,24.689026,58.377959
6273,25.166931,58.185909
6274,23.116608,56.986149
6275,22.567291,56.700736
6276,23.753815,56.647167
6277,23.506622,56.113404
6278,23.289642,55.906885
6279,24.020233,56.972679
6280,24.171295,56.995875
6281,24.10675,56.91575
6282,24.271545,56.917998
6283,24.264679,56.854228
6284,24.373169,56.870744
6285,25.236969,56.595034
6287,26.559448,58.359953
6289,25.473175,57.541628
6291,26.154327,57.918495
6296,26.530609,55.984555
6301,21.63208,57.386523
6302,21.100616,56.489036
6303,21.295624,56.032924
8475,-4.41924999999999,38.68015
6304,22.27478,56.019878
6305,11.629028,58.795248
6306,12.297821,58.304438
6307,12.242889,57.964417
6309,12.407684,57.816235
6311,12.087708,57.569624
6312,12.236023,57.329487
6313,12.561493,57.548261
6314,13.878479,58.56109
6315,12.669983,57.356905
6316,13.412933,57.53868
6324,12.262115,55.899186
6335,12.984467,56.160083
7681,-4.011383,37.93445
6337,12.970734,55.787385
6338,13.580475,55.86067
6341,15.194092,58.284952
6342,14.197083,57.718819
6343,14.625549,57.799408
6345,16.034546,58.70477
6346,16.096344,58.492976
6348,16.659393,57.43682
6349,14.40033,56.809901
6350,14.749146,56.326437
6351,14.845276,56.173846
6354,15.542908,56.649432
6356,6.00814799999999,58.513783
6358,6.82251000000001,58.660514
6360,6.55334499999999,58.373638
6363,7.001038,58.281342
6365,8.102417,58.2445
6373,8.78219599999999,58.576129
7134,-3.32939047138492,43.1805169243503
8564,18.873138,51.20086
6385,9.83001699999999,56.87975
6398,9.63775599999999,56.469318
6402,9.229889,55.936126
6410,10.016785,57.107165
8035,-3.953705,55.763441
6416,10.215912,57.131023
6425,10.189819,56.276149
6434,10.045624,55.986092
6437,-4.80789199999999,57.333193
6439,-4.404144,57.452339
6440,-4.264069,57.422034
6447,-2.95669600000001,57.521723
6448,-3.01162700000001,57.422773
6451,-4.71313499999999,57.128786
6453,-4.97818,56.415421
6454,-4.684296,56.36525
6455,-4.73236100000001,55.922277
6457,-4.437103,55.919969
6458,-4.250336,55.901496
6460,-4.05944800000001,56.794862
6571,27.305145,61.489282
6462,-2.98828099999999,56.567806
6464,-3.92211899999999,56.078167
6466,-3.97293099999999,55.86067
6467,-3.990784,55.787385
6468,-3.713379,56.110342
6469,-3.69552599999999,56.026018
6471,-3.733978,55.998381
6472,-3.632355,56.063603
6474,-3.267059,56.163906
6475,-3.324738,56.091193
6477,-3.24233999999999,55.881474
6480,-3.131104,55.883014
6482,-3.02947999999999,55.914582
6484,-2.949829,55.955351
6485,-1.815491,57.484833
6486,-2.3909,57.21366
6545,22.82135,61.179667
6572,27.062073,60.737686
6546,22.913361,60.364318
6547,23.578033,60.830858
6548,24.083405,61.516801
6549,24.402008,61.338151
6550,24.186401,60.304505
6551,24.915619,60.90707
6552,24.929352,60.330347
6553,25.039215,60.576175
6554,25.209503,60.379254
6555,23.818359,60.048389
6556,24.656067,60.206393
6558,24.588776,59.38778
6560,24.598389,59.383584
6564,24.689026,59.244117
6565,25.040588,59.361195
6566,25.19989,58.921664
6567,25.659943,60.470081
6569,26.619873,60.865644
6570,26.294403,60.418598
6573,27.917633,60.894381
6574,26.317749,59.356996
6577,26.50177,59.447169
6578,28.063202,59.310067
6579,27.755585,59.149882
6580,17.166138,61.173046
6581,16.929932,60.693351
6583,17.043915,60.624713
6584,17.178497,60.700072
6585,16.97113,60.570777
6586,17.059021,60.550528
6588,17.274628,60.412496
6589,18.018951,60.532968
6591,18.123322,60.430121
6594,17.329559,59.716945
6595,17.748413,59.930936
6597,18.233185,59.961885
6599,17.924194,59.731485
6600,17.216949,59.22234
6602,17.764893,59.22234
6603,18.134308,59.473686
6605,18.094482,59.317776
6606,17.931061,59.095615
6608,18.109589,59.168891
6610,18.623199,60.072378
6613,18.620453,59.838606
6617,21.53595,61.214073
6618,21.53595,61.127988
6619,22.105865,61.482726
6621,22.457428,60.520806
6626,11.288452,60.383326
6629,11.407928,59.147769
6630,12.9776,59.337392
7824,-0.693512000000002,39.500862
7351,11.1029266475659,44.9883046875584
6631,15.187225,60.415886
6633,16.44928,61.408551
6634,16.637421,60.922424
6636,16.512451,60.38672
6637,15.386353,60.052503
6639,15.231171,59.466013
6641,15.184479,59.173817
6642,15.125427,59.05115
6643,16.679993,59.639294
6644,15.971375,59.497394
6646,16.660767,58.985406
6647,6.02462800000001,61.450583
6648,6.09191900000001,61.233906
6649,6.608276,61.043662
6650,6.871948,61.103443
6652,5.96694900000001,60.836881
6653,5.84609999999999,60.661069
6654,6.10015899999999,60.664433
6656,6.15646400000001,60.505259
6661,7.292175,61.259669
6663,7.216644,60.95111
6665,7.46246299999999,60.932434
6668,7.234497,60.484968
6669,7.89230299999999,60.630775
6673,8.08731100000001,60.511343
6674,5.86669899999999,59.923367
6676,6.29653899999999,60.118251
6678,6.11251800000001,59.87033
6682,6.432495,59.667741
6683,6.64810199999999,59.599706
6687,6.90353400000001,59.710712
6690,5.75546299999999,58.82654
6691,6.490173,59.461128
6693,6.649475,59.461826
6695,6.99279799999999,59.524569
6698,6.696167,59.068096
6699,6.889801,59.110423
6703,7.771454,59.781287
6704,7.819519,59.632352
6705,7.46246299999999,59.479964
6706,7.11776699999999,59.111128
6707,7.119141,58.994604
6709,7.115021,58.842175
6710,7.727509,58.975498
6711,7.90191699999999,59.458337
6712,9.33975199999999,61.473546
6714,8.688812,60.799384
6715,8.75885,60.591688
6716,8.596802,60.357527
6718,10.420532,61.177019
6719,10.214539,60.323548
6720,10.60318,60.819477
6721,11.160736,60.817468
6722,8.52401700000001,59.913041
6723,8.76022300000001,59.917172
6724,9.026642,60.233676
6725,8.87146,59.423426
6727,9.59243800000001,59.28272
6728,9.516907,59.131568
6730,9.66796899999999,59.012991
6731,10.092316,60.198203
6732,9.922028,59.722485
6734,10.287323,59.887559
6736,10.838013,59.958448
6737,10.822906,59.722485
6738,10.384827,59.333189
6740,10.769348,59.509939
6742,11.181335,59.317776
6743,4.83535799999999,60.609216
6745,5.03723100000001,60.797374
6746,5.25970500000001,60.457218
6747,5.49453699999999,60.42131
6748,5.447845,60.347337
6749,5.46020499999999,59.768152
6751,5.262451,59.226556
6752,5.39977999999999,59.495303
7350,11.1029266475659,44.9883046875584
6778,23.047943,63.797649
6779,24.963684,64.008479
6780,24.285278,62.977069
6781,22.633209,62.789912
6783,25.180664,62.262171
6785,25.157318,61.855501
6786,25.333099,64.046368
6787,27.203522,64.102206
6788,27.585297,63.155595
6789,26.030731,62.340686
6790,27.766571,62.262171
6794,17.156525,63.845512
6796,16.921692,63.549164
6800,17.230682,63.343505
6802,17.166138,63.184727
6803,18.242798,63.401361
6805,17.024689,62.540828
6806,16.993103,62.438065
6808,17.362518,62.352796
6809,20.045929,63.896918
6810,21.901245,63.03068
6811,21.603241,62.184732
6812,11.476593,63.979576
6814,11.472473,63.779452
8511,2.08465600000001,46.095138
6815,12.566986,63.361982
6820,13.458252,63.36937
6821,13.639526,63.312066
6828,15.206451,63.237956
6830,15.846405,63.582788
6832,16.791229,63.646259
6833,16.755524,63.577288
6837,16.110077,63.094137
6873,8.478699,62.680447
6838,16.254272,63.524685
6839,16.663513,63.486702
6841,16.681366,62.993288
6843,14.515686,62.516121
6844,14.734039,62.533228
6845,15.005951,62.413273
6847,16.160889,62.834462
6848,15.542908,62.441877
6849,16.072998,62.517388
6851,16.717072,62.882075
6852,16.329803,62.499638
6853,15.843658,61.88399
6854,16.316071,61.771824
6856,6.84585600000001,62.482512
6857,6.20040900000001,62.198186
6860,7.79342700000001,62.526893
6861,9.59106399999999,63.406895
6862,9.26696800000001,63.092894
6863,10.424652,64.134577
6864,10.154114,63.746061
6866,9.93164099999999,63.272565
6867,10.438385,63.401976
6869,10.456238,63.277505
6871,11.017914,63.45726
6874,9.06234699999999,61.886579
6907,23.071289,65.938074
6910,24.612122,65.877531
6911,24.24408,64.286335
6912,25.716248,66.413451
6915,27.029114,66.33089
6917,25.692902,65.279688
6918,25.808258,64.972388
6920,26.05957,64.965997
6921,26.114502,64.778807
6923,26.842346,64.556701
6926,17.539673,64.996778
6929,19.029694,64.440225
6930,20.429077,66.505597
6931,21.656799,65.826969
6932,19.736938,65.032742
6933,21.169281,65.270498
6936,13.761749,66.143298
6937,13.289337,65.841586
6938,11.619415,64.453849
6940,13.286591,65.011286
6942,12.800446,64.712601
6944,14.190216,66.28288
6946,15.810699,65.485626
6990,25.085907,67.498585
6993,26.098022,67.596139
6994,26.819,67.602942
6995,27.386169,67.23753
6996,17.288361,68.158786
7000,18.366394,67.492803
7002,19.864655,66.975758
7003,19.864655,66.843807
7004,20.036316,66.729595
7005,20.452423,66.669843
7006,13.805695,66.707884
7007,15.850525,67.598233
7008,15.757141,67.288485
7022,7.26059,47.195312
7023,6.730499,50.855376
7116,1.40915434134677,41.3580725257241
7115,1.40915434134677,41.3580725257241
7029,18.72757,42.352455
7034,-6.21826199999999,53.14677
7036,26.345215,42.262066
7037,1.132965,49.326017
7038,18.874512,43.19116
7042,22.575531,44.714538
7056,25.415497,66.285642
7058,20.187378,44.664746
7061,11.726532,63.035662
7062,17.992859,67.610267
7064,22.449188,44.6667
7067,21.08963,42.691521
7068,21.235199,44.737954
7070,22.811737,45.9053
7074,9.327393,53.931837
7370,13.726044,50.00156
8505,25.175171,42.633959
8043,6.31208598128753,49.7235342648894
8847,9.442749,48.756189
8248,-5.71701000000001,41.652393
7770,-7.24440775742217,42.369033551149
7831,-4.23522900000001,39.969753
7694,-8.4863191795308,40.5462689534364
7274,3.13246475978534,50.3021798085829
8138,-4.53345791111089,39.8773970291075
7933,18.906097,50.424269
8157,-5.09223846296377,40.3894515679842
8619,16.792603,62.711314
7262,-5.912018,43.049823
7268,-1.87784885797996,47.3817649018751
7267,-1.87784885797996,47.3817649018751
8166,-9.2334970856089,38.8759356277846
7467,4.27917500000001,51.25504
7476,13.380413955774,52.6851599278537
7910,-6.933746,38.122674
7336,-5.9785680631943,41.6518163087691
7215,-5.84620798878008,37.1856415784461
7412,-3.11599700000001,53.063501
8351,10.345001,51.010299
8538,-0.506743999999994,39.2455483406841
8165,-6.54785200000001,53.362846
7711,9.060974,47.063574
8340,-5.438232,41.75902
7388,-0.408042582133026,41.3126934984721
7349,2.601013,48.952268
7889,8.12389160832129,50.3063138329311
7858,7.28942900000001,47.982568
8738,1.57791099999999,43.415024
7693,-9.17221100000001,38.888895
7144,1.98578537994781,45.0920995697157
7909,-0.208961173685554,52.9600676434916
7633,9.75818681961483,51.6917876972449
8473,-0.845947000000002,51.929025
8174,8.6377327576367,46.8414114585051
7714,-2.58642681411955,39.6595975102404
7171,-8.515778,40.614995
8810,14.545898,37.024484
7895,8.30566551464606,49.5626044376313
8529,-3.937225,51.743187
8426,16.910706,63.433931
8311,19.611969,41.874674
8379,-2.20687899999999,43.098977
7160,20.5989957213656,52.2058756797876
7159,20.5989957213656,52.2058756797876
7273,3.83579909438652,49.2904368324093
8716,-6.62612900000001,40.714997
7345,-3.88119259707374,43.2597623424032
8563,16.337357,51.1638445723496
8822,5.45608500000001,45.314495
8183,-0.566671371476059,39.7734170005811
7897,7.6055713719464,49.4349473308342
7187,26.1781158524599,44.3415238140805
8413,4.41924999999999,47.665387
7242,1.21395818748805,41.2112555495226
7241,1.21395818748805,41.2112555495226
7113,0.438786000766374,41.1366984438231
7112,0.438786000766374,41.1366984438231
8175,9.80228979023356,47.6377345779987
7659,-4.56329061387241,39.865255096735
7773,7.33062700000001,43.802819
8176,-7.45371702294489,42.9738174611788
8332,26.174927,60.569428
8515,-3.900146,51.737235
7337,-4.67443989263542,42.0014721293237
8626,-4.483795,38.182069
7143,4.55542502506064,43.8506460552514
8225,13.808441,50.952371
8654,-3.43185399999999,39.791655
7108,-3.236847,40.366427
8841,-4.136353,39.504041
7220,-0.505371000000011,39.333235
7347,5.78718608754201,43.6790265199236
8210,21.5736238133793,52.6198005791206
7099,8.46510700208154,47.4813916061679
7826,-3.38277640227812,39.2693610105868
7462,-1.74270600000001,52.330304
7461,-1.74270600000001,52.330304
7692,7.59837498275493,45.7693739792703
8323,15.762634,62.812509
8437,1.646576,41.63392
7334,-5.863953,37.592472
8711,12.020416,42.031954
8115,9.5594367674597,53.4730739906532
8023,-3.574677,53.215079
7308,-0.340077188465974,41.1034638109874
8837,10.949249,46.435018
8208,-0.751430671642309,38.4275822605668
8710,4.8744965,50.5256510080755
7936,20.1241932197397,52.1260201470096
7783,-1.69176230278085,47.1832569113961
7806,14.7244379313793,49.4937110841287
8692,5.54397600000001,43.450925
7216,-0.764481053472613,38.0532849787008
7845,-7.23587000000001,42.129803
7720,20.994873,52.346246
8370,-5.12924199999999,36.576938
8275,-3.794403,41.010993
8373,-3.343964,43.046813
7718,7.30759797952287,48.2697677040865
7361,-1.24282800000001,51.689585
8259,0.0535579999999945,42.533856
7995,-8.51349363243955,38.7271832372056
8561,9.62677000000001,44.419069
8467,1.60675,41.578471
8830,16.892853,63.714455
8179,18.565521,47.481017
8125,16.9325019069319,52.4375439076969
7942,18.841553,49.05857
8530,16.316071,45.590978
8590,-3.202515,39.796931
8533,12.01355,42.13184
8805,-5.85845900000001,41.654445
7650,-4.12916903541748,40.6804616905182
8498,-2.09838899999999,41.186922
7120,-0.60719775055295,42.2113748341914
7664,6.828003,48.954974
8458,-6.94747900000001,37.2969981269409
7260,-7.89354760483547,42.5114612238066
7678,-4.60076932737232,36.7071175263713
7103,-4.6678837786757,36.7930114805693
7102,-4.6678837786757,36.7930114805693
8089,-8.451233,40.991301
7919,-0.877696658100689,38.6501318634577
7170,-4.9997404550616,37.6882397775321
8774,-4.05395499999999,37.13514
8574,6.15646400000001,44.17137
7916,-3.26716969747746,37.321930263055
8041,12.915802,52.596375
8544,-2.46368400000001,40.420815
7278,18.241425,50.328806
8844,-6.07955899999999,37.470498
8861,17.683868,59.349996
7771,-7.292175,42.346365
8000,16.353149,51.14231
8516,-5.68405199999999,41.674963
8420,16.835175,61.093488
8250,6.1029055,44.271755296149
8222,-2.790527,40.491871
8462,17.107086,47.936587
8588,13.5083775,52.4313160178965
7857,4.06768799999999,47.659838
8860,0.0151060000000111,51.832383
8178,4.16793800000001,48.394562
8156,-3.375549,39.008513
7256,-2.74551361844462,42.5344697880064
7817,-5.12500976095883,37.6563039136892
7805,7.77826734300697,47.5094421059851
8416,-8.34137000000001,43.05183
8519,-1.31835899999999,37.959358
8177,4.599152,46.66546
7390,1.46934629754461,41.5424136355992
7389,1.46934629754461,41.5424136355992
7111,0.451161509672722,41.1368857773831
7110,0.451161509672722,41.1368857773831
8559,-6.41601600000001,42.442715
7842,-3.01924344302618,42.683779307955
7275,1.97753899999999,50.810274
8766,-3.40438799999999,42.959438
8820,-5.968323,36.380385
7261,-8.63859401352068,42.3756793167111
8453,-3.186035,40.297334
7800,-6.30469134266578,54.7860028838786
8725,8.455353,49.562634
8639,-6.65771499999999,42.698586
8372,16.820068,48.943249
7690,20.168152,47.674635
7122,-5.85587330493173,41.6179363681545
7121,-5.85587330493173,41.6179363681545
7109,-4.94178547297085,40.1240775525592
8029,-1.34495361710259,53.3617766863369
7464,-2.0186692315723,52.2694929650994
7463,-2.0186692315723,52.2694929650994
8579,26.455078,64.709668
8364,9.19555650000002,46.1893385328909
7330,7.128754,52.793628
7615,-7.82689095574721,41.107857452828
7614,-7.82689095574721,41.107857452828
7254,-1.59027100000001,42.505515
8017,-1.88827500000001,55.096445
8116,8.98917119328019,52.4986215991632
8189,-3.317871,51.793328
8603,-3.942719,39.719863
8514,17.232056,40.582671
8037,-4.13360600000001,55.692294
7333,10.0867492743168,57.1155493796636
8285,18.717957,50.077413
7891,2.94982900000001,42.129803
8584,16.473999,51.827291
8486,12.190704,42.451835
7821,-5.39661228610001,37.5827880381136
8750,16.278992,63.064292
8015,-2.23403746840741,57.3168782572069
8839,-6.55197100000001,42.874958
8659,19.962845,46.1688945513823
7635,9.68444799999999,51.34777
7758,14.181976,46.555083
8592,8.661346,39.948701
8707,7.38830599999999,52.534602
7705,-0.346477233648903,41.2955231270259
7704,-0.346477233648903,41.2955231270259
8137,-8.74971752488028,42.3383964652517
8586,8.90304599999999,40.271144
8188,-8.63896273767257,40.49285801351
7335,-5.21474426214884,41.7907361966287
7914,11.02066,48.441956
8234,13.734283,41.406686
7797,-7.74536100000001,40.987155
8745,13.96225,53.173119
8605,5.01388500000001,44.025409
8158,-5.45886948181112,40.0802115326817
7231,-3.23920843851544,39.7174030988509
7230,-3.23920843851544,39.7174030988509
7366,14.680481,49.143987
7394,-5.82258807451008,42.6213391431487
7913,13.4121502888045,49.6463652590451
7838,2.27300949763943,41.941327177063
8448,7.36908,59.747402
8171,-5.27900198406014,42.2732208675661
8552,13.693085,48.115683
8829,0.615233999999996,47.545018
8148,11.0897996074189,47.3626803736368
8594,-8.47732499999999,37.330857
8483,-7.27981599999999,40.61291
7938,-8.432007,40.96953
8286,-0.731964000000011,41.439638
7608,21.059418,52.313516
7269,6.74835200000001,48.206371
7801,19.7316544902289,41.5651442478579
7918,-0.834960999999997,38.279157
7701,-1.24982427160393,39.5429767184858
7787,7.07657400755107,48.7045638117748
8344,11.535187,58.8833615129633
7631,10.3931426975195,52.1426791845829
7630,10.3931426975195,52.1426791845829
8119,21.7681269265899,52.3241906660557
7319,11.7411190206063,48.3688586403516
8612,-3.382416,41.028607
7848,-8.06808499999999,42.415346
8345,13.120422,41.48492
8271,16.147156,62.408185
7114,-3.59939600000001,40.683762
8684,17.101593,52.265636
8599,8.850861,49.981254
8616,6.72317466666667,49.1984570330184
7700,-5.25123855090113,42.2265578503743
7380,-0.774536,39.434072
8756,2.841339,49.336756
8589,-4.97818,41.841943
7409,-9.25277754711844,38.9703877102855
8159,-0.854186999999989,41.631867
7404,9.83688399999999,45.356005
8284,16.986237,63.373063
7682,-4.41513099999999,39.925535
8615,18.540802,48.236565
8310,6.4819335,51.2593368033265
8309,6.4819335,51.2593368033265
8299,7.60116599999999,47.408574
7651,-2.53210946481854,40.1796735941266
7689,3.98068520294872,49.9415287862164
7996,-8.49675333234945,38.7805816126124
7310,1.69585562425966,41.3617475592082
8168,8.03204672156562,50.9938128179983
7152,2.77554856685768,50.4754253943335
7637,21.7474376716345,52.2017020330384
7379,-0.873413000000006,38.723019
7248,-3.375549,41.084527
7272,4.356079,49.000943
7721,-8.589935,38.637255
8217,-5.80627399999999,41.639052
7946,-0.845947000000002,53.622652
7286,-0.0384520000000088,51.68618
8816,-5.75683600000001,41.625708
7712,14.004822,49.899058
7888,6.84339210911969,49.3498643516038
7373,12.123413,51.518998
7400,3.56917165394717,47.9604920952641
7680,-0.582418903908065,38.3643129539722
7197,-6.10005071270624,54.8484992133753
8434,-4.83123799999999,38.014558
8438,0.263672,42.34738
8014,0.219727000000001,51.2937
8290,-3.37280300000001,51.789081
8387,-5.94635000000001,37.426888
7131,-3.32956292411917,43.0764048127109
7685,2.08742243472132,41.7260196957345
7684,2.08742243472132,41.7260196957345
7243,1.57713878620985,41.3082755044875
7911,27.9300580520624,43.9652002680465
8614,10.968475,45.459167
7950,-7.55114189670399,41.6638169647289
8720,-4.7522735,41.9375306002319
8327,-1.680908,37.607704
8393,1.79763799999999,47.114065
7309,-0.322902500365169,41.1311531771995
8460,7.08618200000001,59.726639
7924,-1.48588655958906,39.6768737517674
7137,-3.29614335628866,43.2091280556563
7136,-3.29614335628866,43.2091280556563
7471,-2.94842291849102,55.918862239695
8455,20.792999,52.000101
8701,-3.54171800000001,42.804469
7183,-8.23607579425234,41.1555639160275
7182,-8.23607579425234,41.1555639160275
7901,9.43585963014029,48.6383575221442
7742,-0.787445360795977,38.4553199325614
7307,-0.980272428810611,37.9648470297241
7843,-2.94552378336155,42.720585712594
7236,-3.479919,40.221879
8028,8.32176473743144,50.087368844263
7129,-8.36550905941276,42.2513604154399
7128,-8.36550905941276,42.2513604154399
8229,-1.102753,41.272646
8160,-5.32998263194655,41.5747182300911
8039,13.9803225201735,53.2521634905018
7255,-2.5542445749445,42.4549740340112
8632,3.276672,50.575388
7945,-3.33023099999999,51.783984
8154,-4.90539599999999,36.69375
7355,-8.8648675743194,39.9785932334486
8280,17.219696,40.550331
7245,-5.052338,40.583714
8042,11.6576299662681,53.6099714178646
8497,5.97518899999999,44.082653
8167,-8.515622923477,40.5617122006804
7782,4.58814441090667,46.8780272186054
7149,1.85806300000001,48.231077
7371,15.2914364190469,50.5062138347533
7119,-4.96307392967016,41.579497894783
8266,11.413422,44.580687
8118,21.9885424418082,51.9953918222649
7224,-4.00038246278766,39.2589765020461
8629,8.77120999999999,44.502382
8696,-4.589539,41.942127
7661,-0.74294999999999,43.735383
7318,9.61440999999999,53.617765
8826,-3.82598900000001,38.868583
